Timestamp,Gx,Gy,Gz,Ax,Ay,Az,Lat,Long,Vertical
2021-08-27 09:19:31.727939,0.02822950854897499,-0.13129384815692902,0.051665324717760086,4.490325450897217,-2.388814687728882,8.307281494140625,41.1078021,28.788559,-0.0862328832137188
2021-08-27 09:19:31.728,1.5382418632507324,1.5044196844100952,0.0716390311717987,-0.760757565498352,6.627150535583496,6.9940619468688965,41.1078021,28.788559,1.1368946432141385
2021-08-27 09:19:31.728031,1.006674885749817,2.1401162147521973,0.061785340309143066,0.30286651849746704,7.513004779815674,4.710591793060303,41.1078021,28.788559,-2.5310293892605658
2021-08-27 09:19:31.728061,0.8815063238143921,2.8000476360321045,-0.0487358495593071,-1.0779893398284912,6.862380504608154,3.418321371078491,41.1078021,28.788559,1.8143685970540666
2021-08-27 09:19:31.728092,0.8037420511245728,2.865295171737671,-0.1581917703151703,-0.10893617570400238,7.2298903465271,5.504868030548096,41.1078021,28.788559,1.8324464740303967
2021-08-27 09:19:31.728123,0.7744472622871399,2.74358868598938,-0.2021339237689972,3.621230125427246,8.701725959777832,6.095637321472168,41.1078021,28.788559,1.551465541949736
2021-08-27 09:19:31.728153,0.8383631110191345,2.413090229034424,-0.12623383104801178,-0.9044097065925598,6.088454723358154,5.588066577911377,41.1078021,28.788559,0.030415965925638777
2021-08-27 09:19:31.728214,0.9092032313346863,2.0245351791381836,0.21571604907512665,-2.364872694015503,5.7125654220581055,5.593453884124756,41.1078021,28.788559,-4.114114195535277
2021-08-27 09:19:31.728245,0.9534116983413696,1.462874412536621,0.7978830933570862,0.47644615173339844,4.316745758056641,6.668450355529785,41.1078021,28.788559,0.371461052800511
2021-08-27 09:19:31.728275,1.0396981239318848,0.7755125164985657,1.2652678489685059,2.7706899642944336,6.202179431915283,6.548740386962891,41.1078021,28.788559,-2.0022015942584437
2021-08-27 09:19:31.728306,1.279382586479187,-0.15233281254768372,1.6141419410705566,0.5901707410812378,4.978143692016602,5.037400245666504,41.1078021,28.788559,-3.77503515076407
2021-08-27 09:19:31.728336,1.5148060321807861,-0.7976167798042297,1.6178704500198364,-3.5248634815216064,1.1019313335418701,3.9647979736328125,41.1078021,28.788559,1.04574091958555
2021-08-27 09:19:31.728367,1.6974989175796509,-1.1518172025680542,1.4367754459381104,0.5165489912033081,3.13700270652771,2.166153907775879,41.1078021,28.788559,-1.3382740023873847
2021-08-27 09:19:31.728428,1.8301243782043457,-1.1062771081924438,1.1195929050445557,4.015674591064453,3.245939016342163,2.627037763595581,41.1078021,28.788559,-0.4236819729314269
2021-08-27 09:19:31.728458,1.8471685647964478,-0.7608651518821716,0.913197934627533,1.7854759693145752,3.221997022628784,5.567716121673584,41.1078021,28.788559,-0.1659220260517453
2021-08-27 09:19:31.728489,1.838113784790039,-0.2559297978878021,0.7342334985733032,1.224035620689392,0.8678981065750122,9.533711433410645,41.1078021,28.788559,-0.31841012591354473
2021-08-27 09:19:31.728519,1.875930666923523,0.020506341010332108,0.6095975637435913,0.7529764175415039,-0.9074024558067322,14.330493927001953,41.1078021,28.788559,0.16939979458368276
2021-08-27 09:19:31.728550,1.9387812614440918,0.0878843143582344,0.5297027230262756,-1.8956091403961182,-2.2900538444519043,13.941436767578125,41.1078021,28.788559,0.32622886568440673
2021-08-27 09:19:31.728611,2.03305721282959,0.11664646118879318,0.4759069085121155,-1.3090298175811768,-4.31255578994751,12.759299278259277,41.1078021,28.788559,-0.7824477579000453
2021-08-27 09:19:31.728641,2.127865791320801,0.12463594228029251,0.4380899965763092,1.169567584991455,-6.652289390563965,15.573683738708496,41.1078021,28.788559,0.6358147740179285
2021-08-27 09:19:31.728672,2.1438446044921875,-0.05406217277050018,0.40240365266799927,2.165555477142334,-4.349067211151123,14.572308540344238,41.1078021,28.788559,-2.5972232480408324
2021-08-27 09:19:31.728702,2.265817403793335,-0.23089607059955597,0.3406183123588562,6.603208065032959,-2.982576847076416,11.686697006225586,41.1078021,28.788559,-2.589736228490243
2021-08-27 09:19:31.728733,2.2929816246032715,0.34274885058403015,0.506799578666687,7.135319709777832,-5.983708381652832,10.437521934509277,41.1078021,28.788559,-2.311971782433783
2021-08-27 09:19:31.728763,2.3574302196502686,1.6413061618804932,1.0130665302276611,2.8886044025421143,-5.573102951049805,7.357381820678711,41.1078021,28.788559,-1.7968923745287018
2021-08-27 09:19:31.728825,2.3920512199401855,3.3851442337036133,1.8570222854614258,5.8651957511901855,-2.6007015705108643,5.655104637145996,41.1078021,28.788559,-0.5938197504532554
2021-08-27 09:19:31.728855,3.4024546146392822,2.0535635948181152,1.9449065923690796,5.6640825271606445,-3.7684733867645264,3.5895068645477295,41.1078021,28.788559,0.6872360654742473
2021-08-27 09:19:31.728886,2.346245050430298,0.7629956603050232,1.7928401231765747,6.4380083084106445,-7.4549455642700195,3.400963544845581,41.1078021,28.788559,-0.2613593272820181
2021-08-27 09:19:31.728916,2.1337246894836426,-0.4418184459209442,1.7353157997131348,5.294178485870361,-9.41100788116455,4.373009204864502,41.1078021,28.788559,-0.8952777118552914
2021-08-27 09:19:31.728947,0.798948347568512,-1.9267970323562622,1.5092134475708008,3.5009214878082275,-8.60655689239502,8.347384452819824,41.1078021,28.788559,-1.247118957543855
2021-08-27 09:19:31.728977,0.6205165386199951,-1.0029464960098267,1.2631373405456543,3.2782607078552246,-7.763797760009766,9.230844497680664,41.1078021,28.788559,-1.1503438565611352
2021-08-27 09:19:31.729038,0.4591289758682251,0.20612867176532745,1.003212809562683,1.7040730714797974,-8.167220115661621,8.759785652160645,41.1078021,28.788559,-1.204994212289392
2021-08-27 09:19:31.729069,0.5784385800361633,0.8170578479766846,0.6966829299926758,1.624465823173523,-9.617507934570312,7.56208610534668,41.1078021,28.788559,-1.8243095182367994
2021-08-27 09:19:31.729099,0.9970875382423401,0.6708502769470215,0.2604571580886841,-0.2693476974964142,-8.195352554321289,3.113060712814331,41.1078021,28.788559,-1.9114317647734669
2021-08-27 09:19:31.729130,0.9012137055397034,-0.15606124699115753,-0.2106560468673706,1.6735470294952393,-7.9427642822265625,4.76924991607666,41.1078021,28.788559,-1.7427493123807778
