Timestamp,Gx,Gy,Gz,Ax,Ay,Az,Lat,Long,Vertical
2021-08-26 18:14:46.464939,-1.2021509408950806,-0.6655239462852478,1.478054404258728,0.4818331003189087,7.389104843139648,7.362170219421387,41.0695029,28.809911,-4.188453601469203
2021-08-26 18:14:46.465,-1.2628710269927979,-0.842357873916626,1.5286544561386108,-0.05446808785200119,6.317101001739502,6.434417247772217,41.0695029,28.809911,-4.625584180015157
2021-08-26 18:14:46.465030,-1.3480921983718872,-1.0005496740341187,1.5510250329971313,-0.48303020000457764,5.887940406799316,5.47075080871582,41.0695029,28.809911,-5.037878117899727
2021-08-26 18:14:46.465061,-1.44130277633667,-1.06846022605896,1.5297197103500366,-0.8475474119186401,5.495291233062744,4.262876033782959,41.0695029,28.809911,-5.144661792638296
2021-08-26 18:14:46.465091,-1.5068166255950928,-1.021322250366211,1.434112310409546,-0.7649474143981934,5.477334976196289,3.9827544689178467,41.0695029,28.809911,-4.14450006285781
2021-08-26 18:14:46.465122,-1.5334482192993164,-0.9536780118942261,1.3307815790176392,-1.5298948287963867,5.654505729675293,4.420294761657715,41.0695029,28.809911,-4.820844843400837
2021-08-26 18:14:46.465152,-1.56007981300354,-0.8468852639198303,1.1693940162658691,2.1338322162628174,6.352415561676025,4.5825018882751465,41.0695029,28.809911,-4.673370169363631
2021-08-26 18:14:46.465183,-1.5808525085449219,-0.7265103459358215,0.9739180207252502,-3.1052796840667725,5.072116374969482,6.175843238830566,41.0695029,28.809911,-3.743621240669043
2021-08-26 18:14:46.465213,-1.597896695137024,-0.5411543250083923,0.6998787522315979,-3.2405519485473633,7.818864345550537,6.925228595733643,41.0695029,28.809911,-2.796032551693341
2021-08-26 18:14:46.465244,-1.5733956098556519,-0.46418899297714233,0.5078648328781128,-1.1097124814987183,9.071630477905273,9.023147583007812,41.0695029,28.809911,-1.7009571042733502
2021-08-26 18:14:46.465274,-1.4631407260894775,-0.44980791211128235,0.243146613240242,-1.0875661373138428,8.599373817443848,7.15387487411499,41.0695029,28.809911,-2.475618148590091
2021-08-26 18:14:46.465335,-1.2969595193862915,-0.48655954003334045,0.03435477986931801,0.13706804811954498,5.744288444519043,7.47110652923584,41.0695029,28.809911,-2.99252894851114
2021-08-26 18:14:46.465366,-1.1163971424102783,-0.546480655670166,-0.11664646118879318,-3.2381577491760254,6.432621479034424,7.378331184387207,41.0695029,28.809911,-2.693314063188735
2021-08-26 18:14:46.465396,-0.8708537220954895,-0.6442186832427979,-0.2767024338245392,-3.7702691555023193,8.65982723236084,6.771999359130859,41.0695029,28.809911,-2.8070850451307563
2021-08-26 18:14:46.465671,-0.6982808709144592,-0.7318366765975952,-0.36751624941825867,-4.911705017089844,7.01860237121582,7.574655532836914,41.0695029,28.809911,-2.507420038086536
2021-08-26 18:14:46.465702,-0.6034722924232483,-0.8021441102027893,-0.4045341908931732,-4.853645324707031,5.287594318389893,9.415796279907227,41.0695029,28.809911,-3.1354376244700757
2021-08-26 18:14:46.465732,-0.5427522659301758,-0.8753810524940491,-0.4122573435306549,-3.226186752319336,4.725555419921875,12.385205268859863,41.0695029,28.809911,-3.01896594644255
2021-08-26 18:14:46.465793,-0.5390238165855408,-0.9483516812324524,-0.39494678378105164,-2.029684543609619,6.596624374389648,12.801796913146973,41.0695029,28.809911,-1.156079508628843
2021-08-26 18:14:46.465824,-0.5725796222686768,-1.0138654708862305,-0.3629888594150543,-1.7196353673934937,6.9276227951049805,14.41608715057373,41.0695029,28.809911,-0.7350518695699331
2021-08-26 18:14:46.465854,-0.6503439545631409,-1.031175971031189,-0.32756882905960083,-4.075530052185059,5.61799430847168,12.678495407104492,41.0695029,28.809911,-2.48941037899725
2021-08-26 18:14:46.465885,-0.7526093125343323,-0.9731190800666809,-0.30546459555625916,-4.264671802520752,5.219359874725342,11.010334968566895,41.0695029,28.809911,-2.8835185966669528
