Timestamp,Gx,Gy,Gz,Ax,Ay,Az,Lat,Long,Vertical
2021-08-27 12:05:21.492313,-0.015978965908288956,-0.035952676087617874,-0.002663161139935255,-0.11432313174009323,7.556699275970459,5.3797712326049805,41.0697577,28.809734,-0.06647531804542894
2021-08-27 12:05:21.492374,0.01438106968998909,-0.006391586735844612,-0.01757686398923397,-0.10295066982507706,7.812878608703613,5.090671539306641,41.0697927,28.8096924,-0.022392895630648113
2021-08-27 12:05:21.492405,0.04261057823896408,0.03062635287642479,-0.027963191270828247,0.34356793761253357,7.900267124176025,5.1816511154174805,41.0697927,28.8096924,-0.11385752541463122
2021-08-27 12:05:21.492435,0.037284255027770996,0.022903185337781906,-0.023435818031430244,0.4578910768032074,8.348581314086914,4.7387237548828125,41.0697927,28.8096924,-0.06355297984071784
2021-08-27 12:05:21.492496,0.029294772073626518,0.006391586735844612,-0.02689792774617672,0.3166331648826599,8.55148983001709,4.534617900848389,41.0697927,28.8096924,-0.04498636253165762
2021-08-27 12:05:21.492527,0.022903185337781906,0.007456851191818714,-0.04500742256641388,0.8780734539031982,8.751405715942383,4.569334030151367,41.0697927,28.8096924,-0.5903376597927126
2021-08-27 12:05:21.492557,0.022370554506778717,0.024767398834228516,-0.055926382541656494,0.2645592987537384,8.786720275878906,4.417302131652832,41.0697927,28.8096924,-0.7347344117653806
2021-08-27 12:05:21.492588,0.004261057823896408,0.010120011866092682,-0.04580637067556381,0.7080851793289185,8.834604263305664,4.716577529907227,41.0697927,28.8096924,-0.5170601051375004
2021-08-27 12:05:21.492618,-0.022370554506778717,-0.04527373984456062,-0.027430560439825058,1.2312182188034058,8.601768493652344,4.809352874755859,41.0697927,28.8096924,-0.3810467211219436
2021-08-27 12:05:21.492649,-0.055393751710653305,-0.13821806013584137,-0.018908444792032242,1.158793568611145,8.905831336975098,4.720168590545654,41.0697927,28.8096924,-0.29175133195763936
2021-08-27 12:05:21.492679,-0.0649811327457428,-0.14221280813217163,-0.037284255027770996,0.5434837937355042,9.087791442871094,4.623802185058594,41.0697927,28.8096924,-0.40973160044926493
2021-08-27 12:05:21.492740,-0.06870955973863602,-0.06418218463659286,-0.06791061162948608,0.9534908533096313,8.40304946899414,5.325303077697754,41.0697927,28.8096924,-0.49711920521258945
2021-08-27 12:05:21.492771,-0.0836232602596283,0.006657903082668781,-0.09933590888977051,0.751779317855835,8.683171272277832,5.412093162536621,41.0697927,28.8096924,0.1684252847038334
2021-08-27 12:05:21.492801,-0.11078750342130661,0.07510114461183548,-0.13528858125209808,0.4471171796321869,8.822632789611816,5.108627796173096,41.0697927,28.8096924,0.4323110708149019
2021-08-27 12:05:21.492832,-0.1257012039422989,0.1733717918395996,-0.16751283407211304,0.08858546614646912,8.853158950805664,5.446808815002441,41.0697927,28.8096924,0.6318619662455986
2021-08-27 12:05:21.492862,-0.13741911947727203,0.26684874296188354,-0.19334550201892853,0.25498247146606445,8.684967041015625,5.710171222686768,41.0697927,28.8096924,0.7711844591897017
2021-08-27 12:05:21.492893,-0.1810949593782425,0.287621408700943,-0.21811290085315704,0.6326677799224854,8.38569164276123,5.4653639793396,41.0697927,28.8096924,0.2496812571132906
2021-08-27 12:05:21.492923,-0.22956448793411255,0.25007084012031555,-0.23249396681785583,-0.3232172429561615,8.841188430786133,4.755483150482178,41.0697927,28.8096924,-0.5405410134297837
2021-08-27 12:05:21.492954,-0.28921929001808167,0.12863068282604218,-0.23675502836704254,0.35913026332855225,8.079832077026367,5.123591423034668,41.0697927,28.8096924,-0.5035714671976546
